"Route ID:","Route Location:","X (Longitude)","Y (Latitude)"
8539,"Jones St BETWEEN Green St AND Union St",-122.41561991,37.79891543
8538,"Jones St BETWEEN Greenwich St AND Lombard St",-122.41622868,37.80194585
536,"JONES ST BETWEEN NORTH POINT ST AND BEACH ST",-122.41716895,37.80660688
9773,"JONES ST BETWEEN O'FARRELL ST AND GEARY ST",-122.41306555,37.78625966
8498,"Jones St BETWEEN Vallejo St AND Green St",-122.41547821,37.79821484
964,"JONES ST BETWEEN WASHINGTON ST AND JACKSON ST",-122.41473663,37.79454898
8953,"JOOST AVE BETWEEN ACADIA ST AND BADEN ST",-122.4386049,37.73237274
10775,"JOOST AVE BETWEEN BADEN ST AND CONGO ST",-122.44088741,37.73236246
13406,"JOOST AVE BETWEEN CONGO ST AND DETROIT ST",-122.4431707,37.73235188
13404,"JOOST AVE BETWEEN DETROIT ST AND EDNA ST",-122.44694377,37.73233504
8848,"JORDAN AVE BETWEEN EUCLID AVE AND GEARY BLVD",-122.45672121,37.78268403
364,"JUAN BAUTISTA CIR BETWEEN FUENTE AVE AND BUCARELI DR",-122.47833741,37.71862764
9159,"JUANITA WAY BETWEEN DEL SUR AVE AND UNNAMED #037",-122.45524775,37.74139988
10085,"JUANITA WAY BETWEEN LANSDALE AVE AND MIRALOMA DR",-122.45967126,37.73914663
10027,"JUDAH ST BETWEEN 06TH AVE AND 07TH AVE",-122.463507,37.76229231
9443,"JUDAH ST BETWEEN 08TH AVE AND 09TH AVE",-122.4656477,37.76219842
8834,"JUDAH ST BETWEEN 09TH AVE AND 10TH AVE",-122.4667147,37.76211368
13389,"Judah St BETWEEN 10th Ave AND 11th Ave",-122.46778934,37.76213498
9563,"JUDAH ST BETWEEN 11TH AVE AND 12TH AVE",-122.46885293,37.76202003
11389,"JUDAH ST BETWEEN 12TH AVE AND FUNSTON AVE",-122.46993164,37.76204071
13383,"JUDAH ST BETWEEN 16TH AVE AND 17TH AVE",-122.47431727,37.76178012
13379,"JUDAH ST BETWEEN 18TH AVE AND 19TH AVE",-122.47646117,37.7616867
13378,"JUDAH ST BETWEEN 20TH AVE AND 21ST AVE",-122.47859907,37.76162954
13376,"JUDAH ST BETWEEN 25TH AVE AND 26TH AVE",-122.48395964,37.76139366
10825,"JUDAH ST BETWEEN 29TH AVE AND 30TH AVE",-122.48824366,37.76120497
15635,"JUDAH ST BETWEEN 30TH AVE AND 31ST AVE",-122.48931623,37.76115771
11376,"Judah St BETWEEN 34th Ave AND 35th Ave",-122.49360393,37.76096867
13368,"JUDAH ST BETWEEN 38TH AVE AND 39TH AVE",-122.49788887,37.76077959
13365,"JUDAH ST BETWEEN 41ST AVE AND 42ND AVE",-122.50110349,37.76063764
13357,"Judson Ave BETWEEN Edna St AND Foerster St",-122.44770306,37.728305
13355,"JUDSON AVE BETWEEN PHELAN AVE AND HAZELWOOD AVE",-122.45321611,37.72850703
11369,"JULIA ST BETWEEN MINNA ST AND END: 50-99 BLOCK",-122.41176055,37.77753308
16036,"Junipero Serra Blvd BETWEEN Moncada Way AND Paloma Ave",-122.47182313,37.7293505
9148,"Junipero Serra Blvd BETWEEN Monterey Blvd AND Darien Way",-122.47136117,37.73258646
16048,"JUNIPERO SERRA BLVD BETWEEN OCEAN AVE AND EUCALYPTUS DR",-122.47214626,37.73113287
6498,"Junipero Serra Blvd BETWEEN Stonecrest Dr AND Winston Dr",-122.4723181,37.72781587
1292,"JUNIPERO SERRA BLVD BETWEEN STRATFORD DR AND 19TH AVE",-122.47262811,37.71787313
17026,"JUNIPERO SERRA BLVD ON RAMP BETWEEN BROTHERHOOD WAY AND JUNIPERO SERRA BLVD",-122.47065948,37.71241531
8457,"Juri St BETWEEN San Jose Ave AND End",-122.42174701,37.74994083
8457,"JURI ST BETWEEN SAN JOSE AVE AND END: 1-99 BLOCK",-122.42174701,37.74994083
9580,"Justin Dr BETWEEN Agnon Ave AND Murray St",-122.42260365,37.73412008
10697,"Justin Dr BETWEEN Benton Ave AND College Ave",-122.42185255,37.73295513
15421,"KALMANOVITZ ST BETWEEN ORSI CIR AND ORSI CIR",-122.39677106,37.72765671
11731,"KANSAS ST BETWEEN 17TH ST AND MARIPOSA ST",-122.40346976,37.76408402
10694,"KANSAS ST BETWEEN 20TH ST AND KANSAS ST",-122.40297465,37.75885271
11730,"KANSAS ST BETWEEN MARIPOSA ST AND 18TH ST",-122.40332094,37.7628097
8780,"KAREN CT BETWEEN SOMERSET ST AND HOLYOKE ST",-122.40678122,37.72342919
10683,"KATE ST BETWEEN BRYANT ST AND END: 1-99 BLOCK",-122.40597756,37.77270742
3119,"KEARNY ST BETWEEN BAY ST AND THE EMBARCADERO",-122.407235,37.80690294
8018,"KEARNY ST BETWEEN CALIFORNIA ST AND SACRAMENTO ST",-122.40451592,37.79310187
9243,"Kearny St BETWEEN Clay St AND Washington St",-122.40483604,37.79465627
3130,"KEARNY ST BETWEEN FRESNO ST AND VALLEJO ST",-122.40561677,37.79882877
9491,"KEARNY ST BETWEEN GREEN ST AND UNION ST",-122.40592898,37.80036768
8846,"KEARNY ST BETWEEN POST ST AND SUTTER ST",-122.40370376,37.78912885
8579,"KEARNY ST BETWEEN SACRAMENTO ST AND CLAY ST",-122.404662,37.79379323
8441,"Kearny St BETWEEN Vallejo St AND Green St",-122.40573966,37.79943508
3105,"KEITH ST BETWEEN BOWMAN CT AND REBECCA LN",-122.38179659,37.73761735
7601,"Keith St BETWEEN Rebecca Ln AND Hudson Ave",-122.38274916,37.73733275
7472,"KEITH ST BETWEEN THOMAS AVE AND UNDERWOOD AVE",-122.38970002,37.72904117
7439,"KEITH ST BETWEEN WALLACE AVE AND YOSEMITE AVE",-122.39138872,37.72716384
10648,"KENSINGTON WAY BETWEEN VASQUEZ AVE AND MERCED AVE",-122.46246209,37.74325753
13294,"Key Ave + Keith St BETWEEN Jamestown Ave AND Bay Shore Blvd",-122.39743186,37.72043863
9902,"KEY AVE BETWEEN JENNINGS ST AND 03RD ST",-122.39647463,37.71920434
10626,"KING ST BETWEEN 02ND ST AND 03RD ST",-122.39059478,37.77887239
6264,"King St BETWEEN Townsend St AND 02nd St",-122.38860581,37.78071093
13273,"KIRKHAM ST BETWEEN 10TH AVE AND 11TH AVE",-122.46765624,37.76024111
4624,"KIRKHAM ST BETWEEN 18TH AVE AND 19TH AVE",-122.47630523,37.75985669
4375,"Kirkham St BETWEEN 24th Ave AND 25th Ave",-122.48275665,37.75957212
10600,"KIRKHAM ST BETWEEN 41ST AVE AND 42ND AVE",-122.50097071,37.7587706
3545,"Kirkham St BETWEEN 45th Ave AND 46th Ave",-122.50526115,37.75858296
13251,"KIRKWOOD AVE BETWEEN EARL ST AND DORMITORY RD",-122.37404299,37.72914912
13252,"KIRKWOOD AVE BETWEEN LA SALLE AVE AND ALBATROSS CT",-122.37309381,37.7286214
13255,"Kirkwood Ave BETWEEN La Salle Ave AND Earl St",-122.37254999,37.72828089
13249,"Kirkwood Ave BETWEEN Mendell St AND Newhall St",-122.38977313,37.73806077
9120,"Kiska Rd BETWEEN Reardon Rd AND Ingalls St",-122.37845552,37.73043474
2895,"KISSLING ST BETWEEN 11TH ST AND 12TH ST",-122.4156031,37.77203847
2894,"Knollview Way BETWEEN Cityview Way AND Panorama Dr",-122.45111735,37.75003704
9118,"KNOLLVIEW WAY BETWEEN OLYMPIA WAY AND PANORAMA DR",-122.45102207,37.75191044
9064,"KNOTT CT BETWEEN WATT AVE AND END: 2-99 BLOCK",-122.4411898,37.70900927
11254,"LA GRANDE AVE BETWEEN AVALON AVE AND INA CT",-122.42396837,37.72446032
13239,"LA PLAYA BETWEEN BALBOA ST AND CABRILLO ST",-122.51010288,37.7741935
8927,"La Playa BETWEEN Lincoln Way AND Irving St",-122.50933563,37.76308783
8737,"LA SALLE AVE BETWEEN KIRKWOOD AVE AND EARL ST",-122.37302161,37.72767827
9098,"La Salle Ave BETWEEN Newhall St AND Phelps St",-122.39145702,37.73807221
10522,"LA SALLE AVE BETWEEN OSCEOLA DR AND GARLINGTON CT",-122.38404135,37.73254296
13237,"LA SALLE AVE BETWEEN WHITFIELD CT AND OSCEOLA DR",-122.38176915,37.73135726
3355,"Laguna Honda Blvd BETWEEN Balceta Ave AND Hernandez Ave",-122.45706001,37.74518722
1316,"Laguna Honda Blvd BETWEEN Idora Ave AND Ulloa St",-122.45628015,37.74373179
9125,"LAGUNA ST BETWEEN EDDY ST AND WILLOW ST",-122.42744353,37.78228997
9880,"LAGUNA ST BETWEEN FELL ST AND LINDEN ST",-122.42611886,37.77576085
8726,"LAGUNA ST BETWEEN FILBERT ST AND HARRIS PL",-122.43078403,37.7988308
13228,"LAGUNA ST BETWEEN FULTON ST AND MCALLISTER ST",-122.42673503,37.77879327
9086,"LAGUNA ST BETWEEN GEARY BLVD AND POST ST",-122.42806856,37.785369180000004
9828,"Laguna St BETWEEN Haight St AND Page St",-122.42555911,37.77296735
8198,"Laguna St BETWEEN Hayes St AND Grove St",-122.42631119,37.77669725
9084,"LAGUNA ST BETWEEN HEMLOCK ST AND SUTTER ST",-122.42828855,37.78647962
8325,"Laguna St BETWEEN Hermann St AND Waller St",-122.425229,37.77133195
9227,"LAGUNA ST BETWEEN IVY ST AND GROVE ST",-122.42640564,37.77715919
10545,"LAGUNA ST BETWEEN JACKSON ST AND PACIFIC AVE",-122.42971461,37.79353786
10824,"LAGUNA ST BETWEEN LILY ST AND OAK ST",-122.42584141,37.77436555
10535,"LAGUNA ST BETWEEN LOMBARD ST AND MAGNOLIA ST",-122.43116719,37.80072662
13233,"LAGUNA ST BETWEEN MARKET ST AND HERMANN ST",-122.42499405,37.77080815
10534,"LAGUNA ST BETWEEN NORTH POINT ST AND MARINA BLVD",-122.43197099,37.8047247
8643,"LAGUNA ST BETWEEN PACIFIC AVE AND BROADWAY",-122.42989663,37.79443609
9082,"LAGUNA ST BETWEEN PINE ST AND CALIFORNIA ST",-122.42880871,37.7890554
9084,"Laguna St BETWEEN Post St AND Sutter St",-122.42828855,37.78647962
8872,"LAGUNA ST BETWEEN WALLER ST AND HAIGHT ST",-122.42541727,37.77226483
8463,"LAGUNITAS DR BETWEEN BEACHMONT DR AND OCEAN AVE",-122.47408948,37.73227167
8209,"LAGUNITAS DR BETWEEN CRANLEIGH DR AND BEACHMONT DR",-122.47350175,37.73305721
8716,"Laidley St BETWEEN 30th St AND Noe St",-122.43154212,37.74105505
8714,"Laidley St BETWEEN Fairmount St AND Miguel St",-122.42805253,37.73819672
9046,"Lake Merced Blvd BETWEEN Middlefield Dr AND Winston Dr",-122.48502711,37.72844517
10588,"LAKE ST BETWEEN 08TH AVE AND 09TH AVE",-122.46736431,37.78655654
8063,"Lake St BETWEEN 14th Ave AND 15th Ave",-122.47381896,37.78626306
9144,"LAKE ST BETWEEN 17TH AVE AND 18TH AVE",-122.4771096,37.78610404
2016,"LAKE ST BETWEEN 18TH AVE AND 19TH AVE",-122.47817882,37.78605553
9181,"LAKE ST BETWEEN 21ST AVE AND 22ND AVE",-122.48139465,37.7859092
11552,"LAKE ST BETWEEN 22ND AVE AND 23RD AVE",-122.48246698,37.78585952
11551,"LAKE ST BETWEEN 23RD AVE AND 24TH AVE",-122.48354228,37.78581457
10448,"LAKESHORE DR BETWEEN COUNTRY CLUB DR AND BONNIE BRAE LN",-122.49551215,37.72947471
8536,"LAKEVIEW AVE BETWEEN LOBOS ST AND MAJESTIC AVE",-122.45152519,37.71678037
16922,"LAKEVIEW AVE BETWEEN MARGARET AVE AND JOSIAH AVE",-122.45300973,37.71757177
8544,"LAKEVIEW AVE BETWEEN MIRAMAR AVE AND CAPITOL AVE",-122.45867491,37.71823062
9782,"LAMARTINE ST BETWEEN CAYUGA AVE AND STILL ST",-122.43320537,37.73094476
9901,"LANDERS ST BETWEEN 15TH ST AND ALERT ALY",-122.42773092,37.76591853
15229,"LANE ST BETWEEN QUESADA AVE AND REVERE AVE",-122.3898825,37.73197645
11304,"Langton St BETWEEN Mid Block AND Brannan St",-122.40414899,37.77294462
9029,"LANSDALE AVE BETWEEN DALEWOOD WAY AND BENGAL ALY",-122.46044786,37.73860485
13191,"LANSDALE AVE BETWEEN ROBINHOOD DR AND MYRA WAY",-122.45406748,37.73658585
13192,"Lansdale Ave BETWEEN Robinhood Dr AND Robinhood Dr",-122.4560914,37.73611909
9027,"LAPIDGE ST BETWEEN 18TH ST AND 19TH ST",-122.42233483,37.76085059
9594,"LAPU-LAPU ST BETWEEN RIZAL ST AND BONIFACIO ST",-122.39911425,37.78241007
2947,"Larkin St BETWEEN Broadway AND Vallejo St",-122.4202132,37.79660172
1325,"LARKIN ST BETWEEN BUSH ST AND FRANK NORRIS ST",-122.41870316,37.78914262
1328,"LARKIN ST BETWEEN EDDY ST AND ELLIS ST",-122.41757367,37.78354421
8371,"Larkin St BETWEEN Ellis St AND O'farrell St",-122.41785361,37.78493851
13178,"Larkin St BETWEEN Lombard St AND Chestnut St",-122.42135616,37.80222972
8371,"LARKIN ST BETWEEN OLIVE ST AND OLIVE ST",-122.41785361,37.78493851
13173,"LASKIE ST BETWEEN MISSION ST AND END: 1-99 BLOCK",-122.41448161,37.77700631
13165,"LATONA ST BETWEEN BAY VIEW RD AND THORNTON AVE",-122.39255917,37.73160843
13163,"LAURA ST BETWEEN HURON AVE AND ALEMANY BLVD",-122.45190557,37.71113169
13164,"LAURA ST BETWEEN MISSION ST AND HURON AVE",-122.45071986,37.7101753
2863,"Laurel St BETWEEN California St AND Mayfair Dr",-122.4500493,37.78648629
10427,"Laussat St BETWEEN Fillmore St AND Steiner St",-122.43117641,37.77153517
9014,"LAWRENCE AVE BETWEEN ALEMANY BLVD AND DE WOLF ST",-122.45335154,37.71138826
13158,"LAWTON ST BETWEEN 16TH AVE AND 17TH AVE",-122.47414181,37.75804411
1217,"LAWTON ST BETWEEN 17TH AVE AND 18TH AVE",-122.4751277,37.75799947
10762,"LAWTON ST BETWEEN 18TH AVE AND 19TH AVE",-122.47617502,37.75799138
1184,"Lawton St BETWEEN 23rd Ave AND 24th Ave",-122.4815537,37.75775466
1169,"Lawton St BETWEEN 25th Ave AND 26th Ave",-122.48369797,37.75766021
1131,"LAWTON ST BETWEEN 27TH AVE AND 28TH AVE",-122.48584428,37.75756564
1012,"LAWTON ST BETWEEN 33RD AVE AND 34TH AVE",-122.49227138,37.75728219
897,"LAWTON ST BETWEEN 41ST AVE AND 42ND AVE",-122.50083955,37.75690529
9652,"LAWTON ST BETWEEN 43RD AVE AND 44TH AVE",-122.50298703,37.75681103
8871,"LAWTON ST BETWEEN 45TH AVE AND 46TH AVE",-122.50512981,37.75671669
8997,"LAWTON ST BETWEEN 46TH AVE AND 47TH AVE",-122.50620101,37.75666947
8990,"Le Conte Ave BETWEEN Meade Ave AND Le Conte Cir",-122.39583818,37.71737173
8921,"Leavenworth St BETWEEN Beach St AND Jefferson St",-122.41899706,37.80733307
13150,"LEAVENWORTH ST BETWEEN BROADWAY AND WALDO ALY",-122.41688528,37.79682326
796,"LEAVENWORTH ST BETWEEN EDDY ST AND ELLIS ST",-122.41433589,37.78419046
8980,"LEAVENWORTH ST BETWEEN ELLIS ST AND O'FARRELL ST",-122.4145237,37.78511981
8937,"LEAVENWORTH ST BETWEEN FILBERT ST AND GREENWICH ST",-122.41769281,37.80080407
8947,"Leavenworth St BETWEEN Jackson St AND Pacific Ave",-122.41656275,37.79522367
8935,"LEAVENWORTH ST BETWEEN LURMONT TER AND LOMBARD ST",-122.41792186,37.80195403
8703,"Leavenworth St BETWEEN Pacific Ave AND Broadway",-122.41679042,37.79635281
11805,"LEE AVE BETWEEN OCEAN AVE AND END: NORTH",-122.45410086,37.72372504
8659,"LEESE ST BETWEEN RICHLAND AVE AND CRESCENT AVE",-122.42291989,37.73556648
13141,"LEIDESDORFF ST BETWEEN COMMERCIAL ST AND CLAY ST",-122.40231944,37.79454334
13142,"Leidesdorff St BETWEEN Sacramento St AND Commercial St",-122.40221202,37.79409812
8048,"LELAND AVE BETWEEN CORA ST AND DELTA ST",-122.40891148,37.71296959
8699,"LELAND AVE BETWEEN MRS. JACKSON WAY AND END: 547-599 BLOCK",-122.41514558,37.71465343
13134,"LELAND AVE BETWEEN PEABODY ST AND RUTLAND ST",-122.40693273,37.71242559
10868,"Leo St BETWEEN Mission St AND Alemany Blvd",-122.43709835,37.72271056
8391,"Leona Ter BETWEEN Lyon St AND End",-122.44493372,37.78308467
8658,"Leroy Pl BETWEEN End AND Sacramento St",-122.41507141,37.79201765
11044,"Lessing St BETWEEN Liebig St AND County Line",-122.45567977,37.70858757
10598,"Levant St BETWEEN States St AND Lower Ter",-122.44217465,37.76423988
13131,"LEVANT ST BETWEEN STATES ST AND VULCAN STWY",-122.44217465,37.76423988
13127,"Liberty St BETWEEN Guerrero St AND Dolores St",-122.42457099,37.7574973
13115,"LIBERTY ST BETWEEN NOE ST AND CASTRO ST",-122.43351445,37.75695367
7719,"LILY ST BETWEEN OCTAVIA ST AND LAGUNA ST",-122.42499673,37.77423427
13110,"LINARES AVE BETWEEN 08TH AVE AND VENTURA AVE",-122.46385504,37.75198729
13101,"LINCOLN WAY BETWEEN 04TH AVE AND 05TH AVE",-122.46162416,37.7660938
663,"LINCOLN WAY BETWEEN 09TH AVE AND 10TH AVE",-122.46697422,37.76586111
8882,"Lincoln Way BETWEEN 12th Ave AND Funston Ave",-122.47018879,37.7657201
8866,"LINCOLN WAY BETWEEN 20TH AVE AND 21ST AVE",-122.47885752,37.76534335
7450,"Lincoln Way BETWEEN 23rd Ave AND 24th Ave",-122.48207528,37.76520632
7899,"LINCOLN WAY BETWEEN 27TH AVE AND 28TH AVE",-122.48636397,37.765013
13048,"LINCOLN WAY BETWEEN 32ND AVE AND 33RD AVE",-122.49171847,37.76477345
603,"LINCOLN WAY BETWEEN 35TH AVE AND 36TH AVE",-122.49493471,37.76462107
8829,"LINCOLN WAY BETWEEN 41ST AVE AND 42ND AVE",-122.50136408,37.76435128
8679,"Lincoln Way BETWEEN 43rd Ave AND 44th Ave",-122.50351428,37.76431891
8823,"LINCOLN WAY BETWEEN 45TH AVE AND 46TH AVE",-122.50565336,37.76415802
8800,"LINCOLN WAY BETWEEN 48TH AVE AND MARTIN LUTHER KING JR DR",-122.50886492,37.7640192
8677,"LINCOLN WAY BETWEEN MARTIN LUTHER KING JR DR AND LOWER GREAT HWY",-122.50961204,37.76398461
8712,"Linden St BETWEEN Gough St AND Octavia St",-122.42357795,37.77632721
7953,"LOBOS ST BETWEEN CAINE AVE AND PLYMOUTH AVE",-122.45426415,37.71491657
9216,"LOCUST ST BETWEEN LOCUST ST AND END: 551-599 BLOCK",-122.45168083,37.78608244
13037,"LOCUST ST BETWEEN PACIFIC AVE AND JACKSON ST",-122.45255015,37.79053472
15136,"LOIS LN BETWEEN BAY SHORE BLVD AND HESTER AVE",-122.39874382,37.71344502
10738,"LOMBARD ST BETWEEN BAKER ST AND LYON ST",-122.44663847,37.79854263
11430,"LOMBARD ST BETWEEN BRODERICK ST AND RICHARDSON AVE",-122.4445662,37.79884428
7884,"LOMBARD ST BETWEEN COLUMBUS AVE AND JANSEN ST",-122.4137898,37.80273419
2502,"LOMBARD ST BETWEEN DIVISADERO ST AND BRODERICK ST",-122.44347425,37.79884946
12994,"LOMBARD ST BETWEEN FILLMORE ST AND STEINER ST",-122.43685904,37.79968145
179,"LOMBARD ST BETWEEN GOUGH ST AND OCTAVIA ST",-122.42863648,37.80072539
7830,"LOMBARD ST BETWEEN JULIUS ST AND GRANT AVE",-122.40797729,37.80345409
13026,"Lombard St BETWEEN Kearny St AND Grant Ave",-122.40771926,37.80348699
9651,"LOMBARD ST BETWEEN LEAVENWORTH ST AND MONTCLAIR TER",-122.41849964,37.8021293
8791,"LOMBARD ST BETWEEN MASON ST AND NEWELL ST",-122.41332853,37.80279138
11429,"LOMBARD ST BETWEEN RICHARDSON AVE AND BAKER ST",-122.44538376,37.79870579
12977,"Lombard St BETWEEN Scott St AND Divisadero St",-122.44182588,37.79915437
8858,"Lombard St BETWEEN Steiner St AND Pierce St",-122.43850411,37.7994726
8792,"Lombard St BETWEEN Stockton St AND Powell St",-122.41004829,37.80319972
8526,"LOMBARD ST BETWEEN TAYLOR ST AND JONES ST",-122.41550278,37.80251599
322,"LOMBARD ST BETWEEN VAN NESS AVE AND FRANKLIN ST",-122.42535288,37.8011436
12996,"LOMBARD ST BETWEEN WEBSTER ST AND FILLMORE ST",-122.435237,37.80000429
10177,"LONDON ST BETWEEN PERSIA AVE AND RUSSIA AVE",-122.43579648,37.72198657
16750,"LONG BRIDGE ST BETWEEN 04TH ST AND CORINNE WOODS WAY",-122.39222298,37.77284405
16749,"Long Bridge St BETWEEN China Basin St AND Mission Bay Blvd North",-122.39405436,37.77132942
8408,"LORAINE CT BETWEEN START: 1-99 BLOCK AND ANZA ST",-122.45694286,37.77992211
9717,"Los Palmos Dr BETWEEN Foerster St AND Stanford Heights Ave",-122.44943423,37.73587433
8776,"Louisburg St BETWEEN Mount Vernon Ave AND Margaret Ave",-122.45114003,37.71890982
9617,"LOWELL ST BETWEEN BYRON CT AND HANOVER ST",-122.445022,37.70892191
10148,"LOWELL ST BETWEEN HANOVER ST AND COUNTY LINE",-122.4447578,37.70843089
7644,"LOWELL ST BETWEEN MISSION ST AND MORSE ST",-122.44627574,37.71123772
9723,"LUCERNE ST BETWEEN BRANNAN ST AND END: 1-99 BLOCK",-122.4016669,37.77366486
12926,"Lucky St BETWEEN 25th St AND 26th St",-122.4132887,37.75013716
10185,"LUNADO CT BETWEEN START: 100-199 BLOCK AND LUNADO WAY",-122.47095583,37.72581411
12910,"LUNADO WAY BETWEEN HOLLOWAY AVE AND ESTERO AVE",-122.47143661,37.72267975
9602,"LUPINE AVE BETWEEN LAUREL ST AND WOOD ST",-122.44844065,37.78430388
15419,"LYDIA AVE BETWEEN NEWHALL ST AND KALMANOVITZ ST",-122.39804934,37.72736245
8769,"LYELL ST BETWEEN CAYUGA AVE AND ALEMANY BLVD",-122.43129231,37.73078851
10176,"LYNCH ST BETWEEN LEAVENWORTH ST AND HYDE ST",-122.41752442,37.79582083
9749,"LYNDHURST DR BETWEEN JUNIPERO SERRA BLVD AND STRATFORD DR",-122.47302332,37.72475277
10175,"Lyndhurst Dr BETWEEN Stratford Dr AND Denslowe Dr",-122.47383855,37.72433424
8765,"LYON ST BETWEEN CALIFORNIA ST AND SACRAMENTO ST",-122.44549542,37.78790096
10174,"LYON ST BETWEEN FULTON ST AND MCALLISTER ST",-122.44322675,37.77669524
10172,"Lyon St BETWEEN Golden Gate Ave AND Turk Blvd",-122.44360301,37.77856362
11025,"LYON ST BETWEEN GROVE ST AND FULTON ST",-122.44303895,37.77576078
11028,"LYON ST BETWEEN HAIGHT ST AND PAGE ST",-122.44209282,37.77110434
8015,"LYON ST BETWEEN JACKSON ST AND PACIFIC AVE",-122.44620818,37.79143891
9748,"LYON ST BETWEEN O'FARRELL ST AND GEARY BLVD",-122.44413133,37.78222067
15185,"LYON ST BETWEEN POST ST AND SUTTER ST",-122.4447372,37.78415174
3475,"M1 - BANCROFT AVE BETWEEN INGALLS ST AND JENNINGS ST",-122.3899885,37.72401275
15956,"M1 - VALENCIA ST BETWEEN 25TH ST AND 26TH ST",-122.42043036,37.74970618
5700,"M2 - CLEMENT ST BETWEEN 08TH AVE AND 09TH AVE",-122.46709588,37.78282583
12880,"MADDUX AVE BETWEEN THOMAS AVE AND TOPEKA AVE",-122.3984416,37.73396978
12876,"MADISON ST BETWEEN VALMAR TER AND SILLIMAN ST",-122.42298135,37.72693717
10624,"MADRID ST BETWEEN AMAZON AVE AND GENEVA AVE",-122.43742567,37.71547394
12873,"Madrid St BETWEEN Brazil Ave AND Persia Ave",-122.43221956,37.72239301
12874,"MADRID ST BETWEEN EXCELSIOR AVE AND BRAZIL AVE",-122.43104312,37.72394618
9058,"MADRID ST BETWEEN FRANCE AVE AND ITALY AVE",-122.43574388,37.71773046
12864,"MADRID ST BETWEEN RUSSIA AVE AND FRANCE AVE",-122.43457087,37.7192853
12854,"MAGELLAN AVE BETWEEN DORANTES AVE AND MONTALVO AVE",-122.46324685,37.74516186
12856,"MAGELLAN AVE BETWEEN PLAZA ST AND SOLA AVE",-122.45989383,37.74822841
10138,"Maiden Ln BETWEEN Kearny St AND Grant Ave",-122.40435564,37.78832878
9570,"MAIN ST BETWEEN FOLSOM ST AND HARRISON ST",-122.39108888,37.78875189
10659,"MAIN ST BETWEEN HARRISON ST AND BRYANT ST",-122.38954945,37.78751659
12850,"MALLORCA WAY BETWEEN ALHAMBRA ST AND CAPRA WAY",-122.43830935,37.80272406
12849,"MALLORCA WAY BETWEEN CAPRA WAY AND BEACH ST",-122.43915056,37.80344
8287,"MANCHESTER ST BETWEEN STONEMAN ST AND END: 100-199 BLOCK",-122.41412935,37.7446398
9035,"Mangels Ave BETWEEN Colon Ave AND Plymouth Ave",-122.45728489,37.73230646
7717,"Mangels Ave BETWEEN Congo St AND Detroit St",-122.44316136,37.73309283
8370,"Mangels Ave BETWEEN Detroit St AND Foerster St",-122.44546068,37.73308234
10635,"Manor Dr BETWEEN Ocean Ave AND Kenwood Way",-122.46469153,37.72732919
8756,"MANSELL ST BETWEEN GIRARD ST AND BRUSSELS ST",-122.40250855,37.72105253
9770,"MANSELL ST BETWEEN SOMERSET ST AND HAMILTON ST",-122.40543134,37.72028389
12410,"MAPLE ST BETWEEN CLAY ST AND SACRAMENTO ST",-122.45532781,37.78757755
8323,"MAPLE ST BETWEEN START: 1-99 BLOCK AND JACKSON ST",-122.45582285,37.7900152
10800,"MARGARET AVE BETWEEN LAKEVIEW AVE AND SUMMIT ST",-122.45317084,37.71674227
8322,"MARGARET AVE BETWEEN RIDGE LN AND LAKEVIEW AVE",-122.45212879,37.71798767
7874,"MARIETTA DR BETWEEN ARROYO WAY AND EL SERENO CT",-122.44482705,37.73941861
8568,"MARIETTA DR BETWEEN ENCLINE CT AND REPOSA WAY",-122.4487347,37.74157562
12777,"MARIN ST BETWEEN ILLINOIS ST AND 03RD ST",-122.38694212,37.74903529
8286,"MARINA BLVD BETWEEN BRODERICK ST AND BAKER ST",-122.44646542,37.80523692
12770,"MARIPOSA ST BETWEEN DE HARO ST AND RHODE ISLAND ST",-122.40196114,37.76353246
12767,"MARIPOSA ST BETWEEN FLORIDA ST AND ALABAMA ST",-122.41169006,37.76294431
10554,"MARIPOSA ST BETWEEN MISSOURI ST AND CONNECTICUT ST",-122.39712861,37.76382226
9826,"MARIPOSA ST BETWEEN POTRERO AVE AND HAMPSHIRE ST",-122.40780383,37.7631548
7390,"MARIPOSA ST BETWEEN TENNESSEE ST AND MINNESOTA ST",-122.39033462,37.76423049
12768,"MARIPOSA ST BETWEEN UTAH ST AND POTRERO AVE",-122.40680521,37.76322085
6681,"MARKET ST BETWEEN 02ND ST AND MONTGOMERY ST",-122.40168555,37.78896478
9477,"MARKET ST BETWEEN 16TH ST AND 17TH ST",-122.43407773,37.76336067
9476,"MARKET ST BETWEEN 17TH ST AND COLLINGWOOD ST",-122.43569323,37.76237467
12706,"MARKET ST BETWEEN CHURCH ST AND 15TH ST",-122.42982534,37.76671124
10003,"MARKET ST BETWEEN COLLINGWOOD ST AND DIAMOND ST",-122.4367498,37.76196722
7996,"Market St BETWEEN Danvers St AND Clayton St",-122.44474689,37.75956682
1366,"MARKET ST BETWEEN DIAMOND ST AND EUREKA ST",-122.43783886,37.76183192
8857,"MARKET ST BETWEEN DOUGLASS ST AND HATTIE ST",-122.4397159,37.76122925
8747,"MARKET ST BETWEEN EUREKA ST AND DOUGLASS ST",-122.43888235,37.76154715
9488,"MARKET ST BETWEEN GOUGH ST AND OCTAVIA ST",-122.422242,37.77273793
